url	titolo_originale	titolo_inglese	casa_ed	nazionalità	disegni	storia	categoria	genere	anno	volumi	stato_patria	stato_ita	disponibilità	valutazione	opinioni	serializzato	tag	utenti	trama	manga
https://www.animeclick.it/manga/23848/tenshi-ni-bara-no-hanataba-wo	Tenshi ni Bara no Hanataba wo	"""LAlleluja Des Anges"""	Kadokawa Shoten	Giappone	Yō Higuri	Sakura Kai	Shoujo	Azione  Gender Bender  Soprannaturale	2000 - 2001	2	completato	inedito	Nessuna	7,100   (#2691 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Asuka	angeli  Modifiche-genetiche  Guardiani  bromance	0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere - drop rate: 0,00%	"[""Trama: Sei Kagano è dotato di geni angelici, fonte di un potere speciale: al profumo delle rose, il ragazzo si trasforma in White Maria, essere sacro dotato del potere di formulare profezie. Sua nemesi è Malloy, capace di trasformarsi in Black Maria e che ha arruolato un gruppo di sicari per eliminarlo. Ma Sei ha dalla sua parte tre guardie del corpo, membri dell'unità N'est ce Pas. Uno di questi, Toki, sembra avere più attenzioni per Sei di quelle che che una guardia del corpo dovrebbe avere...""]"	TENSHI NI BARA NO HANATABA O
https://www.animeclick.it/manga/14157/tenshi-ni-kiss	Tenshi ni Kiss	Kiss of an Angel	Kodansha	Giappone	Nami Akimoto	Nami Akimoto	Shoujo	Azione  Sentimentale	1995	1	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Nakayoshi	Natale	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 5 Da leggere	"['Trama: La famiglia di Ange gestisce un negozio di gioielli e il suo nome è lo stesso del più grande diamante rosa del mondo. Quando Ange partecipa a un party per esporre il gioiello, una donna misteriosa le dice che sebbene ""Ange"" sia un bellissimo gioiello, porta con sé una maledizione mortale. Il giorno dopo, la ragazza scopre che il diamante è stato rubato e sostituito con un falso.']"	TENSHI NI KISS
https://www.animeclick.it/manga/24162/tenshi-no-hitsugi	Tenshi no Hitsugi: Ave Maria	"""Angels Coffin"""	Akita Shoten	Giappone	Yō Higuri	Yō Higuri	Shoujo	Drammatico  Fantastico  Sentimentale  Storico	2000	1	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Princess	Demoni  libri  Europa	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 2 Da leggere	['Trama: Europa, fine del XIX secolo. Marie Alexandrin è una ragazza giovane e innocente con una profonda cotta per il principe Rudolf. Durante una visita ad una biblioteca insieme a sua madre, la ragazza libera per errore un demone da un vecchio manoscritto nel quale era rinchiuso. Per ringraziarla, il demone decide di esaudire un desiderio, qualunque cosa la ragazza voglia…']	TENSHI NO HITSUGI
https://www.animeclick.it/manga/26824/tenshi-no-kiss	Tenshi no kiss	Forbidden Dance	Shogakukan	Giappone	Hinako Ashihara	Hinako Ashihara	Shoujo	Sentimentale	1997 - 1998	4	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Betsucomi	Atmosfera-competitiva  Danza-Ballo	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere	['Trama: Quando una ragazza perde la fiducia nelle sue capacità di danza e teme di non riuscir più a salire su un palco, ecco che si innamora del leader di una compagnia teatrale e del loro modo di danzare. improvvisamente i suoi obiettivi cambiano e si butta a capofitto nel cercare di essere accettata nella compagnia econquistare il leader!']	TENSHI NO KISS
https://www.animeclick.it/manga/11834/tenshi-no-sumu-heya	Tenshi no Sumu Heya	The Room Where An Angel Lives	Hakusensha	Giappone	Masami Tsuda	Masami Tsuda	Shoujo	Drammatico  Raccolta  Scolastico  Sentimentale  Slice of Life	1995	1	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Betsucomi	Atmosfera-competitiva  Danza-Ballo	0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 7 Da leggere - drop rate: 0,00%	['Trama: Raccolta di quattro storie brevi:', '-Tenshi no Sumu Heya', '-Kimazui Kankei', '-Watashi wa Ikanai', '-Kimi ga Iru Kara']	TENSHI NO SUMU HEYA
https://www.animeclick.it/manga/18989/tenshi-no-taion	Tenshi no taion	Tenshi no taion	Futabasha	Giappone	Ibuki Haneda	Ibuki Haneda	Shoujo	Scolastico	2009	1	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Betsucomi	Atmosfera-competitiva  Danza-Ballo	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere	['Trama:']	TENSHI NO TAION
https://www.animeclick.it/manga/21495/tentou-mushi-wa-yume-o-miru	Tentou Mushi wa Yume wo Miru	Tentou Mushi wa Yume o Miru	Akita Shoten	Giappone	Yae Mikimoto	Yae Mikimoto	Shoujo	Drammatico  Mistero  Sentimentale  Soprannaturale  Storico	2010	10	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Mystery Bonita	Epoca-Showa  sogni	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere	['Trama:']	TENTOU MUSHI WA YUME O MIRU
https://www.animeclick.it/manga/13489/tera-girl	Tera Girl	Temple Girl	Shueisha	Giappone	Megumi Mizusawa	Megumi Mizusawa	Shoujo	Commedia  Sentimentale  Slice of Life	2011 - 2012	3	completato	inedito	Nessuna	6,900   (#3784 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Cookie	tempio  Buddismo  sorelle  religione	1 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 17 Da leggere - drop rate: 0,00%	"[""Trama: Satoru, Hikari e Ogami sono tre sorelle il cui padre è un monaco buddista. Ognuna di esse vede in modo diverso il loro vivere in un tempio; a Satoru, la più grande, non importa particolarmente, vuole diventare un medico e si concentra sugli studi. Ogami, la più piccola, odia questa situazione e frequenta una scuola lontana da casa in modo che nessuno dei compagni sappia della sua famiglia. Hikari, la mediana, ama la vita al tempio e dato che nessuna delle sue sorelle è interessata a raccogliere l'eredità del padre, sarà lei a succedergli.""]"	TERA GIRL
https://www.animeclick.it/manga/20648/territory-m-no-juunin	Territory M no Juunin	Territory M no Juunin	Shueisha	Giappone	Tōko Minami	Tōko Minami	Shoujo	Scolastico  Sentimentale	2017	10	in corso	inedito	Nessuna	0,000   (#1842 in manga) (0 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Bessatsu Margaret	Studente-trasferito  Genitori-divorziati  Protagonista-bella  bishounen	1 In lettura, 0 Completo, 0 Pausa, 1 Sospeso, 0 Da rileggere, 9 Da leggere - drop rate: 50,00%	['Trama: Ema Okunishi è una studentessa del primo anno trasferitasi in una nuova città a causa del divorzio dei genitori. Ancora traumatizzata dalla cosa non riesce ad iniziare una nuova vita né a dialogare tranquillamente con i suoi compagni di classe. Un giorno però, Ema visita un ristorante nei dintorni di casa sua facendo così un incontro davvero inaspettato...']	TERRITORY M NO JUUNIN
https://www.animeclick.it/manga/14397/teruteru-x-shounen	Teruteru x Shounen	Teru Teru x Shonen	Hakusensha	Giappone	Shigeru Takao	Shigeru Takao	Shoujo	Azione  Commedia  Drammatico  Mistero  Psicologico  Scolastico  Sentimentale  Soprannaturale	2001 - 2004	11	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Hana to Yume	Amici-di-infanzia  guardia-del-corpo  Ninja  Relazione-padrone-servo  Aspetto-diverso-dalla-personalità  protagonista-maschile-forte  Protagonista-bella  Guardiani  protagonista-ricca	0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 7 Da leggere - drop rate: 0,00%	"[""Trama: Shinobu Oshiro frequenta la prima media ed è la figlia di una delle famiglie più antiche del Giappone. Per vari motivi è stata separata dai suoi genitori quando aveva solo sei anni ed è andata a vivere con un lontano parente, Shogo Kouda, professore della sua scuola. Un giorno, un amico d'infanzia di Shinobu si trasferisce nella sua scuola e nonostante l'apparenza di ragazzo timido e impacciato, in realtà è un ninja al servizio di Shinobu, trasferitosi nella sua classe appositamente per proteggerla.""]"	TERUTERU X SHOUNEN
https://www.animeclick.it/manga/12697/the-change	The Change!	The Change! / The Changelings!	Hakusensha	Giappone	Naomi Yamauchi	Saeko Himuro	Shoujo	Commedia  Gender Bender  Sentimentale  Storico	1986	4	completato	inedito	Nessuna	7,100   (#2711 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Hana to Yume	Amore-a-prima-vista  identità-segreta  famiglia-reale  crossdressing  imperatore  Epoca-Heian	0 In lettura, 2 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere - drop rate: 0,00%	"['Trama: The Change! è una moderna reinterpretazione a fumetti della controversa opera letteraria giapponese Torikaebaya Monogatari, traducibile approssimativamente con Storia di ""Se solo potessi invertirli"". Questa frase deriva dal desiderio del padre dei protagonisti di scambiare le loro personalità: infatti, la figlia viene allevata come un ragazzo e si comporta come tale, mentre il figlio viene educato come una ragazza; se fosse possibile invertire i loro caratteri, i guai di tutta la famiglia finirebbero.']"	THE CHANGE!
https://www.animeclick.it/manga/11439/the-cherry-project	The Cherry Project	The Cherry Project	Kodansha	Giappone	Naoko Takeuchi	Naoko Takeuchi	Shoujo	Drammatico  Sentimentale  Sport	1990 - 1992	3	completato	inedito	Nessuna	6,762   (#4326 in manga) (3 valutazioni con 1 recensioni)	0  0  0 - 0,00% promosso	Nakayoshi DX	Bullismo  Ferita  Morte-di-una-persona-cara  Pattinaggio-su-ghiaccio  Competizioni-gare  Protagonista-maschile-popolare	1 In lettura, 8 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 8 Da leggere - drop rate: 0,00%	"['Trama: Il manga segue la storia di Cherry, una dolce ragazza che sceglie di diventare una pattinatrice dopo aver incontrato l\'affascinante campione di pattinaggio Tsuzuki Masanori. Da questo momento il suo obbiettivo è quello di poter un giorno diventare la partner di Tsuzuki benché a rivaleggiarla ci sia già ""Princess"" Canty. Ma con la sua tenacia Cherry cercherà di non mollare e di inseguire il suo sogno impegnandosi sulla pista di pattinaggio.']"	THE CHERRY PROJECT
https://www.animeclick.it/manga/11993/iiki-no-ki	Iiki no Ki	Demon from Afar	Kodansha	Giappone	Kaori Yuki	Kaori Yuki	Shoujo	Azione  Drammatico  Horror  Sentimentale  Soprannaturale	2010 - 2013	6	completato	completato	GP Manga Goen (compralo su Amazon.it)	7,083   (#2780 in manga) (6 valutazioni con 1 recensioni)	18  5  2 - 80,00% promosso	Aria	amnesia  viaggio-nel-tempo  Demoni  Salto-temporale  Orfani-orfanotrofio  Passato-tragico  Promessa  Contratti	52 In lettura, 15 Completo, 3 Pausa, 15 Sospeso, 2 Da rileggere, 55 Da leggere - drop rate: 17,24%	"['Trama: Un misterioso ragazzo di nome Sorato viene salvato durante un terremoto da Garan, un nobile, ma ha perso tutti i suoi ricordi. Sorato, Garan e la fidanzata di quest\'ultimo, Kyora, diventano stretti amici e giurano di non separarsi mai. Ma che cos\'è lo strano marchio sulla mano di Sorato? Perché è chiamato ""il re delle tenebre""? E perché si dice che introdurrà la notte di Valpurga?']"	THE DEVIL'S LOST SOUL
https://www.animeclick.it/manga/24874/ryuu-no-haisha	Ryuu no Haisha	The Dragon Dentist	Kodansha	Giappone	Youko	Ōtarō Maijō	Shoujo	Fantasy	2017	1	completato	completato	JPOP (compralo su Amazon.it)	7,667   (#647 in manga) (2 valutazioni con 0 recensioni)	5  0  2 - 71,43% promosso	Comic Gene	Draghi	2 In lettura, 16 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 6 Da leggere - drop rate: 0,00%	"[""Trama: La storia si svolge nel Paese del Drago, dove Nonoko, da poco nominata dentista, ha la missione di proteggere il drago, protettore del paese, dai batteri responsabili della carie. Un giorno, nel corso di una serie di battaglie contro un paese confinante, Nonoko scopre su uno dei denti del drago un giovane soldato nemico privo di sensi. Il suo nome è Bernard, ed è stato resuscitato dal drago all'interno di un suo dente: questo fenomeno soprannaturale, secondo la leggenda, precede un grave disastro. Nonoko e Bernard dovranno affrontare una serie di dure battaglie, accettando infine il loro destino.""]"	THE DRAGON DENTIST
https://www.animeclick.it/manga/12009/hakushaku-to-yousei	Hakushaku to Yousei	The Earl and the Fairy / The Count and the Fairy	Shueisha	Giappone	Ayuko	Mizue Tani	Shoujo	Avventura  Drammatico  Fantasy  Magia  Sentimentale  Soprannaturale  Storico	2008 - 2010	4	completato	completato	Flashbook Edizioni (compralo su Amazon.it)	6,890   (#3849 in manga) (15 valutazioni con 5 recensioni)	82  5  0 - 97,04% promosso	The Margaret	Nobiltà  Regno-Unito-Inghilterra  Fata-Fate  Caccia-al-tesoro  Protagonista-femminile-forte  Epoca-vittoriana  Europa	40 In lettura, 141 Completo, 4 Pausa, 1 Sospeso, 1 Da rileggere, 74 Da leggere - drop rate: 0,53%	"['Trama: Capelli rosso rame, occhi verde acqua: molte ragazze pagherebbero (pagano!) per poter essere così, eppure Lydia Carlton, diciassettenne inglese di epoca vittoriana, si vede sbagliata, inadeguata, forse a causa di un complesso nei confronti della madre scomparsa, una donna la cui incomparabile bellezza è rimasta impressa nelle menti e nei ricordi di chiunque l’avesse incontrata…', ""Turbe adolescenziali a parte, Lydia conduce un’esistenza tutt'altro che ordinaria come “fairy doctor”: sfruttando il suo dono innato di poter vedere le creature magiche e comunicare con loro, si adopera per aiutarle a risolvere i loro problemi preservando la pace e l’equilibrio fra il loro mondo e quello degli umani."", 'Quando s’imbarca in una nave diretta a Londra, per andare a far visita al padre, Lydia s’imbatte, fortuitamente quanto rocambolescamente, nel bell’Edgar Ashenbert, fascinoso individuo che, rivelatole di essere il legittimo discendente del leggendario “Cavaliere Blu”, chiede la sua collaborazione nella ricerca di una preziosa spada trafugata alla sua famiglia, fantomatico monile che gli permetterebbe di vedere finalmente riconosciuta la sua appartenenza alla stirpe del Cavaliere Blu. Messa alle strette, Lydia finisce per accettare. Ma siamo sicuri che lui gliela stia raccontando giusta…?', ""Trama dell'editore italiano, Flashbook Edizioni.""]"	THE EARL AND THE FAIRY
https://www.animeclick.it/manga/12176/hana-ni-kedamono	Hana ni Kedamono	Flower and The Beast	Shogakukan	Giappone	Miwako Sugiyama	Miwako Sugiyama	Shoujo	Commedia  Reverse-harem  Scolastico  Sentimentale	2010 - 2012	10	completato	completato	Star Comics (compralo su Amazon.it)	6,597   (#4684 in manga) (9 valutazioni con 3 recensioni)	35  1  0 - 98,59% promosso	Sho-Comi	Studente-trasferito  Triangolo-amoroso  Amante-possessivo  Playboy  Peluche  orsi  Protagonista-maschile-popolare	21 In lettura, 24 Completo, 1 Pausa, 5 Sospeso, 0 Da rileggere, 74 Da leggere - drop rate: 9,80%	"['Trama: “Quella fu la prima volta che mi innamorai: la prima volta che incontrai ""Leopard-kun"" il tempo si fermò, non riuscivo a respirare, i miei battiti cominciarono a diventare più rumorosi e non potevo più distogliere i miei occhi da lui. Anche se Leopard-kun mi disse che voleva stare con me, io non ci potevo credere, perché era un ragazzo che aveva baciato senza peso molte ragazze prima di allora. Questo amore presentava molte difficoltà, era dolce ma allo stesso tempo pieno di dolore, ma ciò nonostante non potevo mettere a freno i miei sentimenti nei suoi confronti. Mi dispiace ammetterlo, mi sono innamorata della “bestia”. Questo è il mio primo amore.”']"	THE FLOWER AND THE BEAST
https://www.animeclick.it/manga/9914/the-gentlemen-s-alliance-cross	Shinshi Doumei Cross	"""The Gentlemens Alliance Cross"""	Shueisha	Giappone	Arina Tanemura	Arina Tanemura	Shoujo	Commedia  Drammatico  Scolastico  Sentimentale  Slice of Life	2004 - 2008	11	completato	completato	Panini Comics (compralo su Amazon.it)	7,678   (#632 in manga) (36 valutazioni con 19 recensioni)	67  7  4 - 89,93% promosso	Ribon	Triangolo-amoroso  Gemelli  Dramma-familiare  Consiglio-studentesco  Gerarchia-sociale  Protagonista-ricco  Ex-teppisti  Scuola-prestigiosa	11 In lettura, 165 Completo, 6 Pausa, 8 Sospeso, 1 Da rileggere, 33 Da leggere - drop rate: 4,19%	"['Trama: La quindicenne Haine Otomiya è una ""bad girl"", ex componente di una gang, che, dopo essere stata adottata per cinquanta milioni di yen, entra nell\'Accademia Imperiale. Il motivo per cui ha accettato di entrare in questa milizia è però totalmente sentimentale: dopo averlo conosciuto, Haine si è infatti innamorata del presidente del consiglio studentesco e dirigente dell\'Accademia.', ""(trama tratta dal sito dell'editore italiano, Panini Comics)""]"	THE GENTLEMEN'S ALLIANCE CROSS - L'ACCADEMIA DEI MISTERI
https://www.animeclick.it/manga/14998/tennen-ouji-no-housekibako	Tennen Ouji no Housekibako	The Jewel Box of the Natural Prince	Akita Shoten	Giappone	Kiki	Kiki	Shoujo	Fantasy  Soprannaturale	2009 - 2013	5	completato	completato	Goen (compralo su Amazon.it)	5,667   (#5211 in manga) (2 valutazioni con 0 recensioni)	5  2  0 - 83,33% promosso	Mystery Bonita	Strumenti-magici  Aiutante-magico  Protagonista-giovane  Gioielli  folletti	3 In lettura, 2 Completo, 0 Pausa, 1 Sospeso, 1 Da rileggere, 8 Da leggere - drop rate: 14,29%	"['Trama: Il protagonista di Tennen Ouji no Housekibako (""The Jewel Box"") è Tsubame, un ragazzo che per il suo sedicesimo compleanno riceve un regalo da uno sconosciuto: un paio di orecchini di perle a cui sono legati due folletti che lo indicano come ""principe eletto"". Da quel momento inizieranno le sue avventure e la sua ""nuova vita"".', 'fonte: manganet.it']"	THE JEWEL BOX OF THE NATURAL PRINCE
https://www.animeclick.it/manga/10523/zelda-minish-cap	Zelda no Densetsu - Fushigi no Boushi	The Legend of Zelda - The Minish Cap	Shogakukan	Giappone	Akira Himekawa	Akira Himekawa	Shoujo  Kodomo	Avventura  Azione  Fantasy	2006	1	completato	completato	JPOP (compralo su Amazon.it)	7,096   (#2720 in manga) (6 valutazioni con 2 recensioni)	3  1  1 - 66,67% promosso	Tentou Mushi Special	Spade-Spadaccini  protagonista-silenzioso	2 In lettura, 74 Completo, 1 Pausa, 0 Sospeso, 0 Da rileggere, 14 Da leggere - drop rate: 0,00%	"[""Trama: L'avventura di Link nel paese dei Minish, creature di microscopiche dimensioni. Ad accompagnarlo, stavolta, un cappello parlante (anche troppo!)."", ""Adattamento dell'omonimo videogioco per Gameboy Advance.""]"	THE LEGEND OF ZELDA - THE MINISH CAP
https://www.animeclick.it/manga/11471/the-one	The One	The One	Tong Li	Cina	Nicky Lee	Nicky Lee	Shoujo  Manhua  Pubblico Adulto	Commedia  Drammatico  Psicologico  Sentimentale  Slice of Life	2005 - 2014	18	completato	inedito	Nessuna	7,926   (#318 in manga) (7 valutazioni con 2 recensioni)	0  0  0 - 0,00% promosso	Star Girls	Stupro-violenza-sessuale  Gemelli  modelle  celebrità  Moda  crescita-dei-protagonisti  Protagonista-bella  Genitori-violenti	25 In lettura, 16 Completo, 1 Pausa, 1 Sospeso, 0 Da rileggere, 31 Da leggere - drop rate: 2,33%	"[""Trama: Teng Lele è sempre vissuta nel mondo della moda, sia sua madre che suo padre erano modelli taiwanesi. Purtroppo, un giorno vengono a mancare in un incidente lasciando la piccola Lele alle cure della nonna e della zia Ye Feihung, agente di moda. Non c'è da stupirsi che Lele odii profondamente il mondo della moda, considerandolo superficiale. Tuttavia, un giorno si ricrede vedendo delle foto di un famoso modello, Angus Lanson. Così Lele si fa convincere dalla zia a posare come modella. Però non sa che il suo beniamino Angus ha un fratello gemello, ovvero Eros, un tipino buffo che si diverte a travestirsi da barbone... Quale sarà il destino di Lele? Deciderà di diventare una modella professionista, seguendo le orme della madre, o preferirà abbandonare quel mondo dorato? Un percorso di vita a volte difficile alla scoperta di sé stessi e, forse, del vero amore...""]"	THE ONE
